	Vectorizer	Result	Model	f1-scores	TranningSize
204	NGram	0	NB_Bernoulli	0.7955390334572492	0.8
205	NGram	1	NB_Bernoulli	0.8517520215633424	0.8
206	NGram	0	NB_Bernoulli	0.7626459143968871	0.8
207	NGram	1	NB_Bernoulli	0.8407310704960835	0.8
208	NGram	0	NB_Bernoulli	0.6829268292682926	0.8
209	NGram	1	NB_Bernoulli	0.8020304568527918	0.8
210	NGram	0	NB_Bernoulli	0.4774774774774774	0.8
211	NGram	1	NB_Bernoulli	0.722488038277512	0.8
212	NGram	0	NB_Bernoulli	0.5194805194805194	0.8
213	NGram	1	NB_Bernoulli	0.7286063569682151	0.8
214	NGram	0	NB_Bernoulli	0.8178438661710037	0.8
215	NGram	1	NB_Bernoulli	0.8679245283018868	0.8
216	NGram	0	NB_Bernoulli	0.4657534246575342	0.8
217	NGram	1	NB_Bernoulli	0.7220902612826604	0.8
218	NGram	0	NB_Bernoulli	0.7237354085603114	0.8
219	NGram	1	NB_Bernoulli	0.814621409921671	0.8
220	Tfidf	0	NB_Bernoulli	0.8442906574394463	0.8
221	Tfidf	1	NB_Bernoulli	0.8717948717948718	0.8
222	Tfidf	0	NB_Bernoulli	0.8795180722891567	0.8
223	Tfidf	1	NB_Bernoulli	0.8701298701298702	0.8
224	Tfidf	0	NB_Bernoulli	0.8819444444444445	0.8
225	Tfidf	1	NB_Bernoulli	0.9034090909090908	0.8
226	Tfidf	0	NB_Bernoulli	0.8345323741007195	0.8
227	Tfidf	1	NB_Bernoulli	0.8729281767955801	0.8
228	Tfidf	0	NB_Bernoulli	0.8657718120805369	0.8
229	Tfidf	1	NB_Bernoulli	0.8830409356725146	0.8
230	Tfidf	0	NB_Bernoulli	0.8571428571428571	0.8
231	Tfidf	1	NB_Bernoulli	0.8674698795180723	0.8
232	Tfidf	0	NB_Bernoulli	0.8138801261829655	0.8
233	Tfidf	1	NB_Bernoulli	0.8173374613003096	0.8
234	Tfidf	0	NB_Bernoulli	0.8528301886792452	0.8
235	Tfidf	1	NB_Bernoulli	0.896	0.8
236	Tfidf	0	NB_Bernoulli	0.8160535117056855	0.8
237	Tfidf	1	NB_Bernoulli	0.8387096774193549	0.8
238	Tfidf	0	NB_Bernoulli	0.8704318936877077	0.8
239	Tfidf	1	NB_Bernoulli	0.8849557522123894	0.8
240	Count	0	NB_Bernoulli	0.8662420382165605	0.9
241	Count	1	NB_Bernoulli	0.8711656441717791	0.9
242	Count	0	NB_Bernoulli	0.8749999999999999	0.9
243	Count	1	NB_Bernoulli	0.8749999999999999	0.9
244	Count	0	NB_Bernoulli	0.9403973509933774	0.9
