	Vectorizer	Result	Model	f1-scores	TranningSize
149	NGram	1	NB_Gaussian	0.7578125	0.7
150	NGram	0	NB_Gaussian	0.7537473233404711	0.7
151	NGram	1	NB_Gaussian	0.7667342799188642	0.7
152	NGram	0	NB_Gaussian	0.6933333333333334	0.7
153	NGram	1	NB_Gaussian	0.7294117647058824	0.7
154	NGram	0	NB_Gaussian	0.782051282051282	0.7
155	NGram	1	NB_Gaussian	0.7926829268292684	0.7
156	NGram	0	NB_Gaussian	0.7602591792656588	0.7
157	NGram	1	NB_Gaussian	0.7766599597585513	0.7
158	NGram	0	NB_Gaussian	0.7405857740585775	0.7
159	NGram	1	NB_Gaussian	0.7427385892116183	0.7
160	Tfidf	0	NB_Gaussian	0.6804123711340206	0.7
161	Tfidf	1	NB_Gaussian	0.6736842105263158	0.7
162	Tfidf	0	NB_Gaussian	0.6574257425742575	0.7
163	Tfidf	1	NB_Gaussian	0.6197802197802197	0.7
164	Tfidf	0	NB_Gaussian	0.6820083682008368	0.7
165	Tfidf	1	NB_Gaussian	0.6846473029045643	0.7
166	Tfidf	0	NB_Gaussian	0.6503067484662577	0.7
167	Tfidf	1	NB_Gaussian	0.6369426751592357	0.7
168	Tfidf	0	NB_Gaussian	0.6732283464566929	0.7
169	Tfidf	1	NB_Gaussian	0.6327433628318585	0.7
170	Tfidf	0	NB_Gaussian	0.6789366053169734	0.7
171	Tfidf	1	NB_Gaussian	0.6666666666666666	0.7
172	Tfidf	0	NB_Gaussian	0.665314401622718	0.7
173	Tfidf	1	NB_Gaussian	0.6466809421841541	0.7
174	Tfidf	0	NB_Gaussian	0.6365503080082134	0.7
175	Tfidf	1	NB_Gaussian	0.6257928118393233	0.7
176	Tfidf	0	NB_Gaussian	0.6390041493775933	0.7
177	Tfidf	1	NB_Gaussian	0.6359832635983265	0.7
178	Tfidf	0	NB_Gaussian	0.6748971193415637	0.7
179	Tfidf	1	NB_Gaussian	0.6666666666666666	0.7
180	Count	0	NB_Gaussian	0.6262626262626262	0.8
181	Count	1	NB_Gaussian	0.6763848396501457	0.8
182	Count	0	NB_Gaussian	0.6811145510835913	0.8
183	Count	1	NB_Gaussian	0.6750788643533123	0.8
184	Count	0	NB_Gaussian	0.6472727272727272	0.8
185	Count	1	NB_Gaussian	0.7342465753424657	0.8
186	Count	0	NB_Gaussian	0.629757785467128	0.8
187	Count	1	NB_Gaussian	0.6951566951566952	0.8
188	Count	0	NB_Gaussian	0.6503067484662577	0.8
189	Count	1	NB_Gaussian	0.6369426751592356	0.8
190	Count	0	NB_Gaussian	0.6518987341772151	0.8
191	Count	1	NB_Gaussian	0.6604938271604938	0.8
192	Count	0	NB_Gaussian	0.6563467492260061	0.8
193	Count	1	NB_Gaussian	0.6498422712933754	0.8
194	Count	0	NB_Gaussian	0.5940594059405941	0.8
195	Count	1	NB_Gaussian	0.6350148367952522	0.8
196	Count	0	NB_Gaussian	0.6426229508196722	0.8
197	Count	1	NB_Gaussian	0.6746268656716418	0.8
198	Count	0	NB_Gaussian	0.664451827242525	0.8
199	Count	1	NB_Gaussian	0.7020648967551621	0.8
200	NGram	0	NB_Gaussian	0.7317073170731707	0.8
201	NGram	1	NB_Gaussian	0.7818696883852692	0.8
202	NGram	0	NB_Gaussian	0.7102803738317757	0.8
203	NGram	1	NB_Gaussian	0.7084639498432603	0.8
204	NGram	0	NB_Gaussian	0.771331058020478	0.8
205	NGram	1	NB_Gaussian	0.8069164265129682	0.8
206	NGram	0	NB_Gaussian	0.7491638795986622	0.8
207	NGram	1	NB_Gaussian	0.780058651026393	0.8
208	NGram	0	NB_Gaussian	0.7207792207792209	0.8
209	NGram	1	NB_Gaussian	0.7409638554216867	0.8
210	NGram	0	NB_Gaussian	0.7531645569620253	0.8
211	NGram	1	NB_Gaussian	0.7592592592592593	0.8
212	NGram	0	NB_Gaussian	0.742857142857143	0.8
213	NGram	1	NB_Gaussian	0.7507692307692309	0.8
214	NGram	0	NB_Gaussian	0.7774086378737541	0.8
215	NGram	1	NB_Gaussian	0.8023598820058998	0.8
216	NGram	0	NB_Gaussian	0.768729641693811	0.8
217	NGram	1	NB_Gaussian	0.7867867867867868	0.8
218	NGram	0	NB_Gaussian	0.7348242811501596	0.8
219	NGram	1	NB_Gaussian	0.746177370030581	0.8
220	Tfidf	0	NB_Gaussian	0.6229508196721312	0.8
221	Tfidf	1	NB_Gaussian	0.6567164179104478	0.8
222	Tfidf	0	NB_Gaussian	0.6840579710144928	0.8
223	Tfidf	1	NB_Gaussian	0.6305084745762712	0.8
224	Tfidf	0	NB_Gaussian	0.6501766784452297	0.8
225	Tfidf	1	NB_Gaussian	0.7226890756302521	0.8
226	Tfidf	0	NB_Gaussian	0.6204620462046204	0.8
227	Tfidf	1	NB_Gaussian	0.658753709198813	0.8
228	Tfidf	0	NB_Gaussian	0.6432748538011696	0.8
229	Tfidf	1	NB_Gaussian	0.5906040268456375	0.8
230	Tfidf	0	NB_Gaussian	0.6504559270516717	0.8
231	Tfidf	1	NB_Gaussian	0.6302250803858521	0.8
232	Tfidf	0	NB_Gaussian	0.6606606606606606	0.8
233	Tfidf	1	NB_Gaussian	0.6319218241042345	0.8
234	Tfidf	0	NB_Gaussian	0.6006389776357827	0.8
235	Tfidf	1	NB_Gaussian	0.617737003058104	0.8
236	Tfidf	0	NB_Gaussian	0.6565349544072949	0.8
237	Tfidf	1	NB_Gaussian	0.6366559485530546	0.8
238	Tfidf	0	NB_Gaussian	0.6666666666666666	0.8
239	Tfidf	1	NB_Gaussian	0.6888217522658611	0.8
240	Count	0	NB_Gaussian	0.6708074534161491	0.9
241	Count	1	NB_Gaussian	0.6666666666666667	0.9
242	Count	0	NB_Gaussian	0.6962025316455697	0.9
243	Count	1	NB_Gaussian	0.7037037037037037	0.9
244	Count	0	NB_Gaussian	0.6805555555555556	0.9
245	Count	1	NB_Gaussian	0.7386363636363636	0.9
246	Count	0	NB_Gaussian	0.609271523178808	0.9
247	Count	1	NB_Gaussian	0.6508875739644971	0.9
248	Count	0	NB_Gaussian	0.5853658536585366	0.9
249	Count	1	NB_Gaussian	0.5641025641025641	0.9
250	Count	0	NB_Gaussian	0.5874125874125875	0.9
251	Count	1	NB_Gaussian	0.6666666666666666	0.9
252	Count	0	NB_Gaussian	0.6301369863013698	0.9
253	Count	1	NB_Gaussian	0.6896551724137931	0.9
254	Count	0	NB_Gaussian	0.4615384615384615	0.9
255	Count	1	NB_Gaussian	0.631578947368421	0.9
256	Count	0	NB_Gaussian	0.6835443037974683	0.9
257	Count	1	NB_Gaussian	0.691358024691358	0.9
258	Count	0	NB_Gaussian	0.7346938775510204	0.9
259	Count	1	NB_Gaussian	0.7745664739884394	0.9
260	NGram	0	NB_Gaussian	0.7975460122699386	0.9
261	NGram	1	NB_Gaussian	0.7898089171974523	0.9
262	NGram	0	NB_Gaussian	0.7272727272727272	0.9
263	NGram	1	NB_Gaussian	0.7096774193548386	0.9
264	NGram	0	NB_Gaussian	0.8152866242038216	0.9
265	NGram	1	NB_Gaussian	0.8220858895705522	0.9
266	NGram	0	NB_Gaussian	0.7631578947368421	0.9
267	NGram	1	NB_Gaussian	0.7857142857142857	0.9
268	NGram	0	NB_Gaussian	0.736111111111111	0.9
269	NGram	1	NB_Gaussian	0.7840909090909092	0.9
270	NGram	0	NB_Gaussian	0.72	0.9
271	NGram	1	NB_Gaussian	0.7529411764705882	0.9
272	NGram	0	NB_Gaussian	0.7547169811320754	0.9
273	NGram	1	NB_Gaussian	0.7577639751552795	0.9
274	NGram	0	NB_Gaussian	0.7007299270072993	0.9
275	NGram	1	NB_Gaussian	0.7759562841530054	0.9
276	NGram	0	NB_Gaussian	0.7421383647798743	0.9
277	NGram	1	NB_Gaussian	0.7453416149068324	0.9
278	NGram	0	NB_Gaussian	0.7549668874172185	0.9
279	NGram	1	NB_Gaussian	0.7810650887573963	0.9
280	Tfidf	0	NB_Gaussian	0.6867469879518071	0.9
281	Tfidf	1	NB_Gaussian	0.6623376623376623	0.9
282	Tfidf	0	NB_Gaussian	0.674698795180723	0.9
283	Tfidf	1	NB_Gaussian	0.6493506493506493	0.9
284	Tfidf	0	NB_Gaussian	0.6666666666666666	0.9
285	Tfidf	1	NB_Gaussian	0.7058823529411764	0.9
286	Tfidf	0	NB_Gaussian	0.5949367088607596	0.9
287	Tfidf	1	NB_Gaussian	0.6049382716049383	0.9
288	Tfidf	0	NB_Gaussian	0.5868263473053892	0.9
