	Vectorizer	Result	Model	f1-scores	TranningSize
134	Count	0	DT	0.695067264573991	0.7
135	Count	1	DT	0.7354085603112841	0.7
136	Count	0	DT	0.6896551724137931	0.7
137	Count	1	DT	0.7096774193548386	0.7
138	Count	0	DT	0.728	0.7
139	Count	1	DT	0.7043478260869565	0.7
140	NGram	0	DT	0.7357723577235772	0.7
141	NGram	1	DT	0.7222222222222221	0.7
142	NGram	0	DT	0.7408829174664107	0.7
143	NGram	1	DT	0.6924829157175398	0.7
144	NGram	0	DT	0.7453416149068324	0.7
145	NGram	1	DT	0.7421383647798743	0.7
146	NGram	0	DT	0.7302904564315353	0.7
147	NGram	1	DT	0.7280334728033473	0.7
148	NGram	0	DT	0.7475149105367793	0.7
149	NGram	1	DT	0.7221006564551421	0.7
150	NGram	0	DT	0.7342799188640975	0.7
151	NGram	1	DT	0.7194860813704497	0.7
152	NGram	0	DT	0.7661290322580646	0.7
153	NGram	1	DT	0.75	0.7
154	NGram	0	DT	0.756198347107438	0.7
155	NGram	1	DT	0.7521008403361346	0.7
156	NGram	0	DT	0.757201646090535	0.7
157	NGram	1	DT	0.751054852320675	0.7
158	NGram	0	DT	0.7559055118110236	0.7
159	NGram	1	DT	0.7256637168141592	0.7
160	Tfidf	0	DT	0.6535947712418301	0.7
161	Tfidf	1	DT	0.6826347305389222	0.7
162	Tfidf	0	DT	0.6941176470588234	0.7
163	Tfidf	1	DT	0.6533333333333333	0.7
164	Tfidf	0	DT	0.7224489795918367	0.7
165	Tfidf	1	DT	0.7106382978723405	0.7
166	Tfidf	0	DT	0.7085953878406709	0.7
167	Tfidf	1	DT	0.7122153209109731	0.7
168	Tfidf	0	DT	0.7107438016528925	0.7
169	Tfidf	1	DT	0.7058823529411765	0.7
170	Tfidf	0	DT	0.6942148760330579	0.7
171	Tfidf	1	DT	0.6890756302521008	0.7
172	Tfidf	0	DT	0.6666666666666666	0.7
173	Tfidf	1	DT	0.653927813163482	0.7
174	Tfidf	0	DT	0.6551724137931034	0.7
175	Tfidf	1	DT	0.6774193548387097	0.7
176	Tfidf	0	DT	0.6830265848670756	0.7
177	Tfidf	1	DT	0.6709129511677283	0.7
178	Tfidf	0	DT	0.7251461988304092	0.7
179	Tfidf	1	DT	0.6845637583892618	0.7
180	Count	0	DT	0.7081967213114753	0.8
181	Count	1	DT	0.7343283582089551	0.8
182	Count	0	DT	0.6951566951566952	0.8
183	Count	1	DT	0.6297577854671281	0.8
184	Count	0	DT	0.6423841059602649	0.8
185	Count	1	DT	0.6804733727810651	0.8
186	Count	0	DT	0.653968253968254	0.8
187	Count	1	DT	0.6646153846153847	0.8
188	Count	0	DT	0.7142857142857143	0.8
189	Count	1	DT	0.6842105263157895	0.8
190	Count	0	DT	0.6627218934911243	0.8
191	Count	1	DT	0.6225165562913908	0.8
192	Count	0	DT	0.7195467422096317	0.8
193	Count	1	DT	0.6550522648083623	0.8
194	Count	0	DT	0.6644067796610169	0.8
195	Count	1	DT	0.7130434782608698	0.8
196	Count	0	DT	0.7115384615384616	0.8
197	Count	1	DT	0.725609756097561	0.8
198	Count	0	DT	0.7295597484276728	0.8
199	Count	1	DT	0.732919254658385	0.8
200	NGram	0	DT	0.7289719626168224	0.8
201	NGram	1	DT	0.7272727272727273	0.8
202	NGram	0	DT	0.8168168168168167	0.8
203	NGram	1	DT	0.8013029315960912	0.8
204	NGram	0	DT	0.7572815533980582	0.8
205	NGram	1	DT	0.7734138972809668	0.8
206	NGram	0	DT	0.7092651757188498	0.8
207	NGram	1	DT	0.7217125382262997	0.8
208	NGram	0	DT	0.7267267267267268	0.8
209	NGram	1	DT	0.7035830618892508	0.8
210	NGram	0	DT	0.7210031347962382	0.8
211	NGram	1	DT	0.7227414330218069	0.8
212	NGram	0	DT	0.7944444444444445	0.8
213	NGram	1	DT	0.7357142857142858	0.8
214	NGram	0	DT	0.7484276729559748	0.8
215	NGram	1	DT	0.751552795031056	0.8
216	NGram	0	DT	0.7317073170731706	0.8
217	NGram	1	DT	0.717948717948718	0.8
218	NGram	0	DT	0.7299703264094956	0.8
219	NGram	1	DT	0.6996699669966997	0.8
220	Tfidf	0	DT	0.6598639455782312	0.8
221	Tfidf	1	DT	0.7109826589595376	0.8
222	Tfidf	0	DT	0.7126436781609194	0.8
223	Tfidf	1	DT	0.6575342465753424	0.8
224	Tfidf	0	DT	0.6973684210526315	0.8
225	Tfidf	1	DT	0.7261904761904762	0.8
226	Tfidf	0	DT	0.6666666666666667	0.8
227	Tfidf	1	DT	0.6946107784431138	0.8
228	Tfidf	0	DT	0.6833855799373041	0.8
229	Tfidf	1	DT	0.6853582554517134	0.8
230	Tfidf	0	DT	0.6686390532544378	0.8
231	Tfidf	1	DT	0.6291390728476821	0.8
232	Tfidf	0	DT	0.7212121212121212	0.8
233	Tfidf	1	DT	0.7032258064516129	0.8
234	Tfidf	0	DT	0.6534653465346534	0.8
235	Tfidf	1	DT	0.6884272997032641	0.8
236	Tfidf	0	DT	0.6809815950920244	0.8
237	Tfidf	1	DT	0.6687898089171974	0.8
238	Tfidf	0	DT	0.631578947368421	0.8
239	Tfidf	1	DT	0.6666666666666667	0.8
240	Count	0	DT	0.7134502923976608	0.9
241	Count	1	DT	0.6711409395973155	0.9
242	Count	0	DT	0.7052023121387283	0.9
243	Count	1	DT	0.6530612244897959	0.9
244	Count	0	DT	0.7228915662650602	0.9
245	Count	1	DT	0.7012987012987012	0.9
246	Count	0	DT	0.6875	0.9
247	Count	1	DT	0.6875	0.9
248	Count	0	DT	0.6666666666666666	0.9
249	Count	1	DT	0.670807453416149	0.9
250	Count	0	DT	0.7294117647058823	0.9
251	Count	1	DT	0.6933333333333334	0.9
252	Count	0	DT	0.7329192546583851	0.9
253	Count	1	DT	0.7295597484276729	0.9
254	Count	0	DT	0.6131386861313869	0.9
255	Count	1	DT	0.7103825136612022	0.9
256	Count	0	DT	0.7023809523809523	0.9
257	Count	1	DT	0.6710526315789473	0.9
258	Count	0	DT	0.7065868263473054	0.9
259	Count	1	DT	0.6797385620915033	0.9
260	NGram	0	DT	0.7283236994219654	0.9
261	NGram	1	DT	0.6802721088435374	0.9
262	NGram	0	DT	0.8074534161490684	0.9
263	NGram	1	DT	0.8050314465408804	0.9
264	NGram	0	DT	0.7749999999999999	0.9
265	NGram	1	DT	0.7749999999999999	0.9
266	NGram	0	DT	0.7594936708860759	0.9
267	NGram	1	DT	0.7654320987654322	0.9
268	NGram	0	DT	0.787878787878788	0.9
269	NGram	1	DT	0.7741935483870969	0.9
270	NGram	0	DT	0.7307692307692307	0.9
271	NGram	1	DT	0.7439024390243903	0.9
272	NGram	0	DT	0.7577639751552795	0.9
273	NGram	1	DT	0.7547169811320756	0.9
274	NGram	0	DT	0.7083333333333333	0.9
275	NGram	1	DT	0.7613636363636364	0.9
276	NGram	0	DT	0.7857142857142858	0.9
277	NGram	1	DT	0.7631578947368421	0.9
278	NGram	0	DT	0.7425149700598803	0.9
279	NGram	1	DT	0.7189542483660132	0.9
280	Tfidf	0	DT	0.6982248520710059	0.9
281	Tfidf	1	DT	0.6622516556291391	0.9
282	Tfidf	0	DT	0.6470588235294118	0.9
283	Tfidf	1	DT	0.6	0.9
284	Tfidf	0	DT	0.7499999999999999	0.9
285	Tfidf	1	DT	0.7499999999999999	0.9
286	Tfidf	0	DT	0.6707317073170731	0.9
287	Tfidf	1	DT	0.6538461538461539	0.9
288	Tfidf	0	DT	0.6871165644171778	0.9
289	Tfidf	1	DT	0.6751592356687898	0.9
290	Tfidf	0	DT	0.6467065868263472	0.9
291	Tfidf	1	DT	0.6143790849673203	0.9
292	Tfidf	0	DT	0.7152317880794701	0.9
293	Tfidf	1	DT	0.7455621301775147	0.9
294	Tfidf	0	DT	0.5413533834586466	0.9
295	Tfidf	1	DT	0.6737967914438503	0.9
296	Tfidf	0	DT	0.6459627329192547	0.9
297	Tfidf	1	DT	0.6415094339622641	0.9
298	Tfidf	0	DT	0.703030303030303	0.9
299	Tfidf	1	DT	0.6838709677419356	0.9
